SubmissionId,LeadId,SubChannelId,SubChannelName,MarketingUnitId,MUName,TrackId,CampaignName,ClientRelationshipId,CountAgainstCap
13489865,16907238,15,Paid Search,217,Exclusive Prime,49DC1BCD-0563-425B-A91F-FE84589968DE,ppc_google_microsite_FTC_exclusiveprime_PurdueGlobal_xverify,8657,1
13489864,16907237,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,8195,1
13489863,16907236,15,Paid Search,28,Head Terms,D86B9470-2957-4A05-A94C-E17EF0A6A1C6,ppc_google_ec_generic_headterm_customermatch,5345,1
13489859,16907235,15,Paid Search,28,Head Terms,B691AB6F-EF45-4E6C-A906-35CF5A4E4A6B,ppc_google_ec_generic_htexactonly_mpe,8714,1
13489859,16907234,15,Paid Search,28,Head Terms,B691AB6F-EF45-4E6C-A906-35CF5A4E4A6B,ppc_google_ec_generic_htexactonly_mpe,8729,1
13489859,16907233,15,Paid Search,28,Head Terms,B691AB6F-EF45-4E6C-A906-35CF5A4E4A6B,ppc_google_ec_generic_htexactonly_mpe,23,1
13489859,16907232,15,Paid Search,28,Head Terms,B691AB6F-EF45-4E6C-A906-35CF5A4E4A6B,ppc_google_ec_generic_htexactonly_mpe,8657,1
13489858,16907231,15,Paid Search,217,Exclusive Prime,8E2B8BAE-7790-4162-B408-27F5A0F8E4E1,ppc_google_microsite_FTC_exclusiveprime_snhu,132,1
13489849,16907228,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,5345,1
13489849,16907227,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8195,1
13489849,16907226,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8714,1
13489849,16907225,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,22,1
13489848,16907224,15,Paid Search,169,General New Kaplan Allow,4B43882A-CAB1-4C34-A5CC-D979CC7301F9,ppc_google_ec_generic_general_new_certificate_mpe,5345,1
13489848,16907223,15,Paid Search,169,General New Kaplan Allow,4B43882A-CAB1-4C34-A5CC-D979CC7301F9,ppc_google_ec_generic_general_new_certificate_mpe,22,1
13489847,16907220,5,Traditional Display,74,Campus Explorer,D3CBD8FD-1A3C-4BC3-8E16-B4197225D5C2,display_el_campusexplorer_nursing_inventorycheck_mpe,5345,1
13489847,16907219,5,Traditional Display,74,Campus Explorer,D3CBD8FD-1A3C-4BC3-8E16-B4197225D5C2,display_el_campusexplorer_nursing_inventorycheck_mpe,2,1
13489844,16907216,15,Paid Search,28,Head Terms,0C22F183-2722-4EC4-A837-B569230A9638,ppc_google_el_headterm_MPE,5345,1
13490346,16907752,15,Paid Search,82,GradLevel,84FF8497-2E66-43E9-ADB6-EB34DF11F374,ppc_google_ec_generic_doctorate,71,1
13490345,16907751,15,Paid Search,28,Head Terms,30CE4EFF-DF1F-43AE-8D0E-581D8AC7F3B0,ppc_google_ec_generic_ht2011_mpe_noclicksads_oct2016,8714,1
13490345,16907750,15,Paid Search,28,Head Terms,30CE4EFF-DF1F-43AE-8D0E-581D8AC7F3B0,ppc_google_ec_generic_ht2011_mpe_noclicksads_oct2016,23,1
13490345,16907749,15,Paid Search,28,Head Terms,30CE4EFF-DF1F-43AE-8D0E-581D8AC7F3B0,ppc_google_ec_generic_ht2011_mpe_noclicksads_oct2016,91,1
13490345,16907748,15,Paid Search,28,Head Terms,30CE4EFF-DF1F-43AE-8D0E-581D8AC7F3B0,ppc_google_ec_generic_ht2011_mpe_noclicksads_oct2016,8657,1
13490342,16907746,15,Paid Search,44,FinancialAidV2,E48176C5-9A40-466C-B962-AC3C22B1335C,ppc_google_ec_newfinaid_fafsa_nochat,23,1
13490339,16907745,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,91,1
13490339,16907744,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,8657,1
13490339,16907743,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,8649,1
13490339,16907742,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,23,1
13490337,16907741,12,Online Partners,20,Job Board,148CDA62-B1A5-46C8-AA3A-E4739C704897,Brightfire Online,23,1
13490336,16907739,5,Traditional Display,74,Campus Explorer,DA93387D-E605-4F1A-841A-B7BFF75C1802,display_el_campusexplorer_medical_mpe,2,1
13490335,16907738,5,Traditional Display,74,Campus Explorer,8F063A17-EA9E-49D8-BDFC-EC7225978D8E,display_emd_campusexplorer_nursing_nomatch_mpe,8409,1
13490334,16907737,15,Paid Search,169,General New Kaplan Allow,4813618B-DC49-4E27-9BBF-9B77477736B1,ppc_google_el_General_main_MPE,8568,1
13490304,16907702,15,Paid Search,52,Generic,338C6CB0-C924-4CBD-8E9B-84C9E5E52A2E,ppc_google_ec_generic_nativeamerican_mpe,8195,1
13490303,16907701,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8593,1
13490303,16907700,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8568,1
13490303,16907699,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,2,1
13490300,16907696,15,Paid Search,24,Degree,9A278010-0715-4574-A730-6F23DA1ED68F,ppc_google_ec_degree_education_teaching_match1plus,2,1
13490295,16907693,5,Traditional Display,74,Campus Explorer,90E48FBC-95D3-423C-9160-A765CF59C191,display_ec_campusexplorer_crimj_mpe,8714,1
13490295,16907691,5,Traditional Display,74,Campus Explorer,90E48FBC-95D3-423C-9160-A765CF59C191,display_ec_campusexplorer_crimj_mpe,22,1
13490286,16907689,15,Paid Search,24,Degree,58468742-D861-4E89-B09C-98FAD73DB000,ppc_google_ec_degree_vocational_new,91,1
13490291,16907686,15,Paid Search,52,Generic,9C499A38-87A6-4277-BBE0-787D6A2D0325,ppc_google_ec_generic_generic_new_mpe_sstest,23,1
13490288,16907685,5,Traditional Display,222,MediaAlpha,64323C51-C0CD-4DAC-B37A-952276F9E8E1,display_ftc_mediaalpha_DMS_NM_general_mpe,22,1
13490288,16907684,5,Traditional Display,222,MediaAlpha,64323C51-C0CD-4DAC-B37A-952276F9E8E1,display_ftc_mediaalpha_DMS_NM_general_mpe,8714,1
13490288,16907683,5,Traditional Display,222,MediaAlpha,64323C51-C0CD-4DAC-B37A-952276F9E8E1,display_ftc_mediaalpha_DMS_NM_general_mpe,2,1
13490286,16907682,15,Paid Search,24,Degree,58468742-D861-4E89-B09C-98FAD73DB000,ppc_google_ec_degree_vocational_new,22,1
13490286,16907681,15,Paid Search,24,Degree,58468742-D861-4E89-B09C-98FAD73DB000,ppc_google_ec_degree_vocational_new,2,1
13490286,16907680,15,Paid Search,24,Degree,58468742-D861-4E89-B09C-98FAD73DB000,ppc_google_ec_degree_vocational_new,5343,1
13490283,16907679,15,Paid Search,24,Degree,B7E3AE7A-5FD5-4CD5-981F-6F36851D118A,ppc_google_ec_degree_accounting,8657,1
13490285,16907678,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,5123,1
13490283,16907676,15,Paid Search,24,Degree,B7E3AE7A-5FD5-4CD5-981F-6F36851D118A,ppc_google_ec_degree_accounting,2,1
13490283,16907675,15,Paid Search,24,Degree,B7E3AE7A-5FD5-4CD5-981F-6F36851D118A,ppc_google_ec_degree_accounting,23,1
13490282,16907674,5,Traditional Display,74,Campus Explorer,A43FE495-297C-4623-A4CC-D7B58B13C706,display_sc_campusexplorer_medical_mpe,23,1
13490278,16907673,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,8657,1
13490276,16907672,15,Paid Search,44,FinancialAidV2,9ACCDD77-6F27-4903-B125-26C22A2CD3BE,ppc_google_ec_newfinaid_grants,91,1
13490273,16907671,5,Traditional Display,222,MediaAlpha,B0AA669E-AB8D-4DEF-85D9-63401FE8F3A9,display_emd_mediaalpha_USA_TY_general_mpe,8712,1
13490273,16907670,5,Traditional Display,222,MediaAlpha,B0AA669E-AB8D-4DEF-85D9-63401FE8F3A9,display_emd_mediaalpha_USA_TY_general_mpe,91,1
13490274,16907669,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,22,1
13490274,16907668,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,8649,1
13490273,16907667,5,Traditional Display,222,MediaAlpha,B0AA669E-AB8D-4DEF-85D9-63401FE8F3A9,display_emd_mediaalpha_USA_TY_general_mpe,22,1
13490273,16907666,5,Traditional Display,222,MediaAlpha,B0AA669E-AB8D-4DEF-85D9-63401FE8F3A9,display_emd_mediaalpha_USA_TY_general_mpe,8714,1
13490271,16907665,12,Online Partners,20,Job Board,4906CC9E-4CC0-49B7-92B7-D281F233232A,Tier 3,23,1
13490270,16907664,5,Traditional Display,74,Campus Explorer,D3CBD8FD-1A3C-4BC3-8E16-B4197225D5C2,display_el_campusexplorer_nursing_inventorycheck_mpe,8568,1
13490270,16907661,5,Traditional Display,74,Campus Explorer,D3CBD8FD-1A3C-4BC3-8E16-B4197225D5C2,display_el_campusexplorer_nursing_inventorycheck_mpe,2,1
13490269,16907660,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,8655,1
13490269,16907659,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,8712,1
13490268,16907658,12,Online Partners,20,Job Board,4906CC9E-4CC0-49B7-92B7-D281F233232A,Tier 3,23,1
13490266,16907655,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,23,1
13490266,16907654,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,71,1
13490245,16907639,5,Traditional Display,78,Future Ads Premier,67B369E2-1193-439B-AC9B-E40709C3273F,display_el_futureads_display_textlink_subject_education,71,1
13490244,16907638,16,SEO,159,GS.com SEO,351C687F-E7A2-42F8-A3AA-31B4D4C792F2,SEO Default,22,1
13490239,16907636,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,8712,1
13490237,16907633,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8714,1
13490237,16907632,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8655,1
13490237,16907631,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8657,1
13490235,16907630,9,DRTV & Video Ads,39,DRTV & Video Ads,1DB1CD60-FFB3-4940-BEEF-7F0C280ADE71,DRTV sm3 7.23.18 WSM 11.6.18,8714,1
13490235,16907629,9,DRTV & Video Ads,39,DRTV & Video Ads,1DB1CD60-FFB3-4940-BEEF-7F0C280ADE71,DRTV sm3 7.23.18 WSM 11.6.18,2,1
13490234,16907628,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,8409,1
13490233,16907627,15,Paid Search,44,FinancialAidV2,9ACCDD77-6F27-4903-B125-26C22A2CD3BE,ppc_google_ec_newfinaid_grants,8409,1
13490221,16907606,15,Paid Search,166,FinancialAid Premier,AD06CFC7-C51C-4BDA-A44D-54394A407F4C,ppc_msn_ec_grants_momgrants,23,1
13490218,16907603,5,Traditional Display,206,QuinSt Tier 1,3AC05510-DE51-428D-8690-4D14517D5DF8,display_ec_quinst_General_CA_tier4_mpe,22,1
13490211,16907596,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,8657,1
13490211,16907595,15,Paid Search,22,Branded,5D88DB77-A2DA-4535-96D8-999E5C143A5D,ppc_google_ec_branded_xveriy,2,1
13490210,16907594,5,Traditional Display,78,Future Ads Premier,B1F32B52-46BF-4610-A975-33C1A85CC26E,display_ec_futureads_display_lightbox_medicalassisting,8712,1
13490207,16907590,20,Clicks,168,Clicks,F9319C4A-61B1-424A-B818-5870DE2EEAE8,post.degree.today_eddy,8680,1
13490206,16907589,15,Paid Search,44,FinancialAidV2,786B3A68-E875-4919-9CD3-6B3858C5F4F8,ppc_google_ec_newfinaid_fafsa_RLSA_mpe,23,1
13490194,16907588,15,Paid Search,47,Religion,00C15642-E876-4026-B134-74E102457539,ppc_google_ce_degree_notexclusive_mpe,8714,1
13490194,16907587,15,Paid Search,47,Religion,00C15642-E876-4026-B134-74E102457539,ppc_google_ce_degree_notexclusive_mpe,33,1
13490194,16907586,15,Paid Search,47,Religion,00C15642-E876-4026-B134-74E102457539,ppc_google_ce_degree_notexclusive_mpe,8679,1
13490202,16907585,15,Paid Search,44,FinancialAidV2,786B3A68-E875-4919-9CD3-6B3858C5F4F8,ppc_google_ec_newfinaid_fafsa_RLSA_mpe,8657,1
13490192,16907584,5,Traditional Display,74,Campus Explorer,97821C21-7DD0-44C0-9A8E-1865EC64882B,display_bano_campusexplorer_cna_mpe,8714,1
13490199,16907581,15,Paid Search,24,Degree,C0FFAB20-4305-48B4-8DE3-2D037FFAA165,ppc_google_ec_degree_police_loantest,8655,1
13490193,16907580,15,Paid Search,44,FinancialAidV2,786B3A68-E875-4919-9CD3-6B3858C5F4F8,ppc_google_ec_newfinaid_fafsa_RLSA_mpe,8657,1
13490196,16907579,20,Clicks,168,Clicks,C530057B-7D00-42AF-BF28-214C5A4369FF,post.degree.today_triad,8680,1
13490183,16907577,15,Paid Search,24,Degree,0E1862D3-812D-4AFD-9E15-75BBD6A9E666,ppc_google_microsite_bno_lpn_mpe,91,1
13490194,16907576,15,Paid Search,47,Religion,00C15642-E876-4026-B134-74E102457539,ppc_google_ce_degree_notexclusive_mpe,2,1
13490186,16907570,5,Traditional Display,74,Campus Explorer,90E48FBC-95D3-423C-9160-A765CF59C191,display_ec_campusexplorer_crimj_mpe,23,1
13490182,16907566,7,GDN,7,Degree,076EA483-F639-4B5B-A0FF-A54C176AFC31,ppcd_gdn_ec_education_txt_mpe,8649,1
13490182,16907564,7,GDN,7,Degree,076EA483-F639-4B5B-A0FF-A54C176AFC31,ppcd_gdn_ec_education_txt_mpe,8568,1
13490182,16907563,7,GDN,7,Degree,076EA483-F639-4B5B-A0FF-A54C176AFC31,ppcd_gdn_ec_education_txt_mpe,23,1
13490179,16907562,15,Paid Search,45,GradSchools,39A55923-9B0D-4284-A30F-A849FCA515DA,ppc_google_gs_online_grad_sitelink,57,1
13490179,16907561,15,Paid Search,45,GradSchools,39A55923-9B0D-4284-A30F-A849FCA515DA,ppc_google_gs_online_grad_sitelink,71,1
13490179,16907560,15,Paid Search,45,GradSchools,39A55923-9B0D-4284-A30F-A849FCA515DA,ppc_google_gs_online_grad_sitelink,5404,1
13490177,16907559,12,Online Partners,20,Job Board,722C635C-04E9-4B85-AE03-1BB98945747E,ClassesUSACAMPUS,8697,1
13490168,16907558,5,Traditional Display,222,MediaAlpha,CA09FF8E-CBB6-4279-B814-AE8E663F568E,display_ec_mediaalpha_DMS_TY_general_mpe,91,1
13490174,16907557,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,71,1
13490173,16907556,12,Online Partners,20,Job Board,5D01F0F8-36B0-46DB-8756-0919A31948CB,DMS Online,237,1
13490172,16907555,15,Paid Search,44,FinancialAidV2,27F36443-6F58-4D4E-8053-855F9DB02D9F,ppc_google_ec_newfinaid_gfw_mpe,8568,1
13490172,16907554,15,Paid Search,44,FinancialAidV2,27F36443-6F58-4D4E-8053-855F9DB02D9F,ppc_google_ec_newfinaid_gfw_mpe,8568,1
13490172,16907553,15,Paid Search,44,FinancialAidV2,27F36443-6F58-4D4E-8053-855F9DB02D9F,ppc_google_ec_newfinaid_gfw_mpe,22,1
13490170,16907551,16,SEO,159,GS.com SEO,351C687F-E7A2-42F8-A3AA-31B4D4C792F2,SEO Default,71,1
13490169,16907550,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,8568,1
13490168,16907549,5,Traditional Display,222,MediaAlpha,CA09FF8E-CBB6-4279-B814-AE8E663F568E,display_ec_mediaalpha_DMS_TY_general_mpe,8568,1
13490168,16907548,5,Traditional Display,222,MediaAlpha,CA09FF8E-CBB6-4279-B814-AE8E663F568E,display_ec_mediaalpha_DMS_TY_general_mpe,8714,1
13490167,16907547,15,Paid Search,24,Degree,4D2ED7FC-5001-4905-8CD9-AED44613CEF2,ppc_google_microsite_bno_lpn_test,8409,1
13490166,16907546,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,8568,1
13490164,16907545,15,Paid Search,24,Degree,58468742-D861-4E89-B09C-98FAD73DB000,ppc_google_ec_degree_vocational_new,8568,1
13490159,16907538,15,Paid Search,44,FinancialAidV2,5683C819-B03C-42B1-B7E8-F816EFAA633B,ppc_msn_ec_grants_momgrants_rsp_mpe,23,1
13490158,16907537,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490157,16907536,12,Online Partners,111,SEO Partners,7615F496-CDCF-4016-B4FE-EFDA765CEED0,successdegrees.elearners.com directory,2,1
13490155,16907534,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,8655,1
13490152,16907533,15,Paid Search,24,Degree,AB448737-E987-49A0-B0CA-6486C8ACA1BD,ppc_google_microsite_bno_lpn_mpe_test,5079,1
13490148,16907531,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,8568,1
13490148,16907530,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,23,1
13490146,16907529,5,Traditional Display,74,Campus Explorer,5891F0C4-2979-4E38-B27F-388C76E0A6B4,display_ec_campusexplorer_medical_mpe,8568,1
13490146,16907526,5,Traditional Display,74,Campus Explorer,5891F0C4-2979-4E38-B27F-388C76E0A6B4,display_ec_campusexplorer_medical_mpe,22,1
13490131,16907525,15,Paid Search,24,Degree,78A61FF9-ACCA-472A-9539-6E958BABF237,ppc_google_microsite_bno_lvn_mpe,8649,1
13490146,16907524,5,Traditional Display,74,Campus Explorer,5891F0C4-2979-4E38-B27F-388C76E0A6B4,display_ec_campusexplorer_medical_mpe,2,1
13490141,16907523,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,91,1
13490139,16907522,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8712,1
13490142,16907521,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,8593,1
13490141,16907518,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,23,1
13490140,16907517,12,Online Partners,126,Jobcase H&P,62ED5806-45CC-4A84-B16C-0F0609029442,Jobcase Campus API,5123,1
13490136,16907513,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,23,1
13490123,16907512,15,Paid Search,82,GradLevel,BB1CC5B8-A8A0-459D-858A-94B731BB06C2,ppc_google_ec_generic_doctorate_mpe,4004,1
13490134,16907510,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,5186,1
13490133,16907509,15,Paid Search,45,GradSchools,6AD657AD-3AA2-4EAB-9FA2-4F1E83FC1ADE,ppc_google_gs_doctorate_MPE_desired,2,1
13490133,16907508,15,Paid Search,45,GradSchools,6AD657AD-3AA2-4EAB-9FA2-4F1E83FC1ADE,ppc_google_gs_doctorate_MPE_desired,71,1
13490133,16907507,15,Paid Search,45,GradSchools,6AD657AD-3AA2-4EAB-9FA2-4F1E83FC1ADE,ppc_google_gs_doctorate_MPE_desired,5404,1
13490131,16907506,15,Paid Search,24,Degree,78A61FF9-ACCA-472A-9539-6E958BABF237,ppc_google_microsite_bno_lvn_mpe,22,1
13490131,16907505,15,Paid Search,24,Degree,78A61FF9-ACCA-472A-9539-6E958BABF237,ppc_google_microsite_bno_lvn_mpe,2,1
13490129,16907504,5,Traditional Display,222,MediaAlpha,DDDA0298-D01F-489D-9B23-B7D13FF4C6F3,display_emd_mediaalpha_DMS_NM_general_mpe,91,1
13490128,16907503,20,Clicks,168,Clicks,2EB5AEF0-FB7E-4620-9C48-9CA0E9CBC050,post.degree.today_DMS,8680,1
13490127,16907502,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,5876,1
13490126,16907501,15,Paid Search,45,GradSchools,4F7B1F01-4928-4A4C-BAC7-93173885A634,ppc_google_gs_doctorate_desired,8689,1
13490126,16907500,15,Paid Search,45,GradSchools,4F7B1F01-4928-4A4C-BAC7-93173885A634,ppc_google_gs_doctorate_desired,2,1
13490125,16907499,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,5286,1
13490124,16907498,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490123,16907497,15,Paid Search,82,GradLevel,BB1CC5B8-A8A0-459D-858A-94B731BB06C2,ppc_google_ec_generic_doctorate_mpe,71,1
13490120,16907495,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8712,1
13490119,16907493,15,Paid Search,24,Degree,78A61FF9-ACCA-472A-9539-6E958BABF237,ppc_google_microsite_bno_lvn_mpe,8409,1
13490115,16907491,11,Internal Email,41,Internal Email,5A471F96-8C38-44AE-B950-88AEAA038374,IEM_EC_PostUp_Limbo_Userselection,8714,1
13490115,16907490,11,Internal Email,41,Internal Email,5A471F96-8C38-44AE-B950-88AEAA038374,IEM_EC_PostUp_Limbo_Userselection,2,1
13490115,16907489,11,Internal Email,41,Internal Email,5A471F96-8C38-44AE-B950-88AEAA038374,IEM_EC_PostUp_Limbo_Userselection,22,1
13490114,16907488,15,Paid Search,45,GradSchools,4F7B1F01-4928-4A4C-BAC7-93173885A634,ppc_google_gs_doctorate_desired,8649,1
13490114,16907487,15,Paid Search,45,GradSchools,4F7B1F01-4928-4A4C-BAC7-93173885A634,ppc_google_gs_doctorate_desired,235,1
13490114,16907486,15,Paid Search,45,GradSchools,4F7B1F01-4928-4A4C-BAC7-93173885A634,ppc_google_gs_doctorate_desired,7993,1
13490101,16907483,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,2,1
13490109,16907482,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,8568,1
13490109,16907481,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,22,1
13490104,16907478,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,5876,1
